year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Bentley,Continental Flying Spur,Base,Sedan,automatic,scbbr9zaxcc073686,ca,44.0,15641.0,blue,beige,desert european motorcars,110000.0,102000.0,Thu Jan 15 2015 12:00:00 GMT-0800 (PST)
2012,Fisker,Karma,Eco-Sport,Sedan,automatic,yh4k14aaxca001360,ca,42.0,1806.0,black,yellow,desert european motorcars,53700.0,54500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvv2bg2ch630906,nc,36.0,45625.0,black,beige,sunset autos,34300.0,33500.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d44ca726080,la,37.0,104426.0,black,black,enterprise fleet management exchange  inc.,31300.0,28700.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvt2bg5ch641498,va,48.0,40742.0,red,red,toyota of glen burnie,37400.0,36700.0,Thu Jan 22 2015 01:05:00 GMT-0800 (PST)
2012,Land Rover,LR4,Base,SUV,automatic,salak2d42ca613378,ca,42.0,39962.0,red,tan,hoehn motors inc,42800.0,44000.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Porsche,Cayman,Base,Coupe,automatic,wp0aa2a8xcs760172,ca,38.0,34104.0,white,black,desert european motorcars,36700.0,36000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Porsche,Panamera,Turbo,Sedan,automatic,wp0ac2a76cl090566,fl,45.0,30280.0,black,gray,global motor sports inc,77000.0,80000.0,Tue Jan 13 2015 04:15:00 GMT-0800 (PST)
2012,Rolls-Royce,Ghost,Base,Sedan,automatic,sca664s58cux50727,fl,45.0,14316.0,black,beige,braman motorcars,154000.0,169500.0,Wed Jan 14 2015 01:40:00 GMT-0800 (PST)
2011,Land Rover,LR2,Base,SUV,automatic,salfr2bn4bh216709,fl,49.0,65357.0,gray,black,tdaf remarketing,18450.0,19400.0,Tue Jan 20 2015 01:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf1e47ba332265,ca,32.0,44551.0,white,brown,bmw alphera/alphera financial services,46300.0,40500.0,Wed Jan 14 2015 07:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d45ba276082,fl,36.0,45749.0,black,beige,best buy auto brokers inc,35200.0,35800.0,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d49ba707443,ca,5.0,50485.0,white,black,high bid trading co inc,34300.0,34500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2011,Porsche,Cayenne,S,SUV,automatic,wp1ab2a21bla50965,ca,44.0,31214.0,white,black,lexus of thousand oaks,43400.0,46250.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2011,Porsche,Cayman,Base,Coupe,automatic,wp0aa2a85bu761040,ca,36.0,46456.0,black,black,porsche financial services,29600.0,26000.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac2a24bla81222,ca,37.0,53616.0,black,black,coast sports cars inc,50500.0,52750.0,Wed Jan 14 2015 04:15:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d48aa307245,ca,34.0,85858.0,black,black,hoehn motors inc,31200.0,32250.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d4xaa225238,fl,23.0,46699.0,white,beige,lexus of north miami,31500.0,28200.0,Wed Feb 11 2015 01:35:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d45aa228981,oh,39.0,69961.0,white,black,luxury motor car company,30500.0,27250.0,Thu Jan 15 2015 02:05:00 GMT-0800 (PST)
2010,Porsche,Cayenne,S,SUV,automatic,wp1ab2ap9ala50710,ma,41.0,52906.0,silver,black,remarketing by ge/manheim new england,29500.0,25500.0,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2009,Land Rover,LR2,HSE,SUV,automatic,salft24n39h125147,nc,43.0,75322.0,silver,black,thrifty car sales,12850.0,13600.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2008,Bentley,Continental GT Speed,Base,Coupe,automatic,scbcp73w88c059084,fl,42.0,34009.0,gray,gray,braman motorcars,73000.0,73500.0,Thu Jan 15 2015 01:40:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23488a163554,tx,35.0,85697.0,white,beige,dallas car store,20500.0,23750.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salme15478a280549,ga,38.0,141286.0,gray,black,mercedes benz of buckhead,12800.0,14000.0,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p88la36604,ca,42.0,58594.0,white,tan,hoehn motors inc,21700.0,24750.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2008,Porsche,911,Turbo,Coupe,automatic,wp0ad29988s783784,ca,49.0,55223.0,silver,black,desert european motorcars,55400.0,60000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2008,Porsche,Cayenne,GTS,SUV,automatic,wp1ad29p88la74389,nc,29.0,92105.0,silver,black,bristol auto sales llc,22100.0,21300.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p08la32692,nc,33.0,103761.0,gray,—,audi northlake,16250.0,15600.0,Wed Jan 14 2015 06:30:00 GMT-0800 (PST)
2007,Maserati,Quattroporte,Executive GT DuoSelect,Sedan,automatic,zamce39a070026874,ca,5.0,30852.0,black,black,remarketing by ge/southern california financial,28700.0,28500.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2007,Porsche,Cayman,S,Coupe,manual,wp0ab29807u781320,nc,43.0,71958.0,black,black,everett chevrolet inc,20000.0,21500.0,Tue Jan 13 2015 09:15:00 GMT-0800 (PST)
2007,Porsche,Cayman,Base,Coupe,manual,wp0aa29897u760811,in,29.0,74493.0,black,tan,kentucky telco credit union,15400.0,17000.0,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
2006,Bentley,Continental Flying Spur,Base,Sedan,automatic,scbbr53w16c034714,ca,46.0,13972.0,black,purple,desert european motorcars,55900.0,62500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p56la62848,mn,4.0,80294.0,gold,brown,walser bloomington toyota,14550.0,12700.0,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2005,Maserati,Quattroporte,Base,Sedan,automatic,zamce39a350017387,ca,28.0,52786.0,blue,beige,audi san diego,16250.0,16800.0,Wed Jan 21 2015 04:45:00 GMT-0800 (PST)
2005,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p65la90900,ca,36.0,121752.0,silver,black,walters auto sales/service inc,9250.0,12500.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p15la66006,tx,41.0,95441.0,silver,black,gunn honda,11700.0,9100.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2002,Land Rover,Freelander,S,SUV,automatic,salnm22212a396966,pa,2.0,95131.0,red,black,bobby rahal motorcar company,1350.0,1100.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
2002,Porsche,Boxster,S,Convertible,automatic,wp0cb29812u661169,fl,29.0,72469.0,silver,gray,tdaf remarketing,6825.0,9500.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2001,Land Rover,Discovery Series II,SE,SUV,automatic,salty12461a732181,ga,2.0,179754.0,white,tan,capital auto auction,500.0,1000.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2001,Porsche,Boxster,S,Convertible,manual,wp0cb29881u661832,ca,4.0,31919.0,gray,black,porsche north scottsdale,10350.0,11750.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2001,Porsche,Boxster,S,Convertible,automatic,wp0cb29871u661384,ca,27.0,93854.0,silver,black,jpmorgan chase bank n.a.,6375.0,4900.0,Thu Feb 19 2015 04:00:00 GMT-0800 (PST)
2001,Porsche,Boxster,Base,Convertible,manual,wp0ca29831u624660,ga,28.0,101153.0,silver,black,ala sales inc,5125.0,5400.0,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2000,Land Rover,Discovery Series II,Base,SUV,automatic,salty1247ya237580,ca,19.0,199684.0,black,beige,stg auto group,1000.0,300.0,Wed Jan 28 2015 04:00:00 GMT-0800 (PST)
1998,Land Rover,Discovery,LE,SUV,automatic,saljy1249wa784256,az,41.0,153499.0,red,—,tio rico te ayuda-anfs inc,1000.0,600.0,Wed Jan 28 2015 03:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf3ea325193,tx,48.0,27703.0,white,tan,music city autoplex llc,65000.0,71500.0,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Supercharged,SUV,automatic,salgs2ef7ea152398,ca,5.0,2282.0,black,black,land rover north america llc,105000.0,110000.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvn2bg2eh896820,fl,49.0,10840.0,white,tan,datura auto sales and rentals,37700.0,36800.0,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwg2wf3ea386811,ca,48.0,7147.0,white,beige,high bid trading co inc,74000.0,76500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover,Autobiography,SUV,automatic,salgv2ef5ea127894,ca,46.0,5194.0,gray,black,land rover north america llc,128000.0,131000.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2014,Porsche,Panamera,4,Sedan,automatic,wp0aa2a73el006051,ca,46.0,8047.0,silver,black,desert european motorcars,73000.0,75000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Luxury,SUV,automatic,salsk2d47da814165,pa,4.0,23841.0,white,black,r hollenshead auto sales inc,52800.0,45750.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover,HSE,SUV,manual,salgs2df5da120436,pa,48.0,13610.0,black,black,rosenthal jaguar landrover of tysons corner,85000.0,85000.0,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2013,Porsche,Boxster,Base,Convertible,automatic,wp0ca2a88ds114171,fl,44.0,9637.0,black,black,the hertz corporation,42400.0,43600.0,Thu Feb 05 2015 02:25:00 GMT-0800 (PST)
2013,Porsche,Boxster,Base,Convertible,automatic,wp0ca2a81ds113251,tx,47.0,37814.0,gray,tan,texas rv outlet superstore,39000.0,37800.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
2013,Porsche,911,Carrera,Coupe,automatic,wp0aa2a96ds107784,ca,48.0,11771.0,black,black,elad motors,63000.0,71000.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Bentley,Continental GT,Base,Coupe,automatic,scbfr7zaxcc070647,ca,41.0,18386.0,black,beige,fratelli investment group,115000.0,125000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvt1bg7ch606908,tx,5.0,41279.0,black,black,jaguar land rover north scottsdale,34300.0,33250.0,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
2012,Land Rover,LR2,Base,SUV,automatic,salfr2bn0ch293627,fl,41.0,25877.0,red,tan,motor werks of hoffman estates inc,23000.0,22600.0,Tue Jan 20 2015 01:15:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d43ca369657,pa,39.0,37287.0,black,black,r hollenshead auto sales inc,46500.0,46500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d41ca370211,fl,45.0,28860.0,silver,black,the auto group collection inc,47500.0,44300.0,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a70cl060496,ca,21.0,22752.0,black,black,remarketing by ge/manheim riverside,60000.0,54250.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,S,Sedan,automatic,wp0ab2a72cl062041,ca,42.0,32871.0,white,black,bmw north scottsdale,57400.0,59750.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d40ba340449,fl,46.0,53456.0,gray,gray,lauderdale bmw of fort lauderdale,37800.0,38200.0,Fri Jan 16 2015 01:35:00 GMT-0800 (PST)
2011,Porsche,911,Carrera S,Coupe,manual,wp0ab2a90bs720218,wi,48.0,4459.0,black,gray,cat wholesale llc,66000.0,63800.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2011,Porsche,Cayenne,S,SUV,automatic,wp1ab2a20bla43490,fl,46.0,61177.0,black,black,cire leasing,38500.0,40250.0,Tue Feb 17 2015 01:15:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25449a209272,ca,41.0,45465.0,white,beige,mercedes benz of laguna niguel,25700.0,28000.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2009,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p49la08920,pa,39.0,39669.0,white,tan,r hollenshead auto sales inc,23500.0,23500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salme15468a273656,tx,26.0,66458.0,green,tan,north point toyota,20100.0,20600.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23418a170698,fl,35.0,90439.0,gray,black,mercedes benz of tampa,20300.0,18900.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25478a151250,va,48.0,77584.0,black,black,blue knob auto sales inc,19550.0,20700.0,Thu Jan 15 2015 01:05:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23438a139131,ca,42.0,93729.0,black,black,california auto exchange,19450.0,19500.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salme15458a290397,ca,38.0,107303.0,black,gray,san diego sports cars,16000.0,16000.0,Wed Jan 14 2015 04:15:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13428a277431,nc,37.0,71146.0,black,black,audi northlake,24600.0,23100.0,Wed Jan 14 2015 06:30:00 GMT-0800 (PST)
2008,Porsche,Cayman,Base,Coupe,automatic,wp0aa298x8u761273,tx,43.0,81373.0,black,—,fdic leasing,16500.0,21000.0,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
2006,Bentley,Continental Flying Spur,Base,Sedan,automatic,scbbr53w16c038729,fl,3.0,35070.0,gray,beige,liquidation llc,53800.0,48500.0,Thu Feb 05 2015 02:25:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p76la24704,ca,28.0,123239.0,gold,beige,millennium cars,9175.0,8750.0,Wed Jan 14 2015 04:15:00 GMT-0800 (PST)
2004,Porsche,Boxster,Base,Convertible,automatic,wp0ca29854u620307,fl,19.0,97078.0,black,tan,mercedes benz of tampa,6925.0,6600.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
2004,Porsche,Cayenne,Tiptronic,SUV,automatic,wp1aa29p14la20886,fl,19.0,87725.0,blue,brown,germain toyota of sarasota,7175.0,5300.0,Wed Jan 14 2015 08:00:00 GMT-0800 (PST)
1999,Porsche,Boxster,Base,Convertible,manual,wp0ca2986xu629747,ca,25.0,112748.0,silver,gray,nationwide motor vehicles,4400.0,4300.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d43da795439,nj,49.0,19134.0,white,tan,royalton auto enterprises inc,52000.0,50400.0,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,SUV,automatic,salsh2e40da804171,pa,37.0,20387.0,black,black,harrison auto sales,55200.0,54500.0,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2013,Porsche,Boxster,Base,Convertible,manual,wp0ca2a83ds114188,pa,49.0,3945.0,red,silver,r hollenshead auto sales inc,44900.0,44100.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2013,Tesla,Model S,Performance,Sedan,automatic,5yjsa1cp2dfp10044,tn,41.0,14565.0,red,black,wholesale inc # 2,81000.0,81500.0,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2012,Land Rover,LR4,Base,SUV,automatic,salag2d45ca602344,pa,29.0,25154.0,gray,black,bmw of manhattan inc,44300.0,38900.0,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d44ca368128,ca,45.0,8782.0,black,black,fiserv/usb dealer services northstar exchange,53700.0,56500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,Land Rover,LR4,Base,SUV,automatic,salag2d45ca623999,pa,44.0,44772.0,black,black,r hollenshead auto sales inc,38900.0,38000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d46ca382920,ca,49.0,70977.0,white,brown,ecars,36500.0,40000.0,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a72cl012582,ca,42.0,47943.0,blue,beige,eurocar,47700.0,44500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Porsche,911,Carrera S (Midyear Redesign),Coupe,automatic,wp0ab2a99cs121304,pa,43.0,12525.0,red,black,r hollenshead auto sales inc,75000.0,73500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a28cla40354,fl,46.0,44727.0,burgundy,beige,the collection,44800.0,43600.0,Thu Jan 15 2015 01:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover,HSE,SUV,automatic,salme1d44ba352347,ca,29.0,45337.0,blue,beige,high bid trading co inc,37700.0,36000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d40ba274059,ca,43.0,28690.0,silver,black,fiserv/usb dealer services northstar exchange,38300.0,37500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d45aa233246,pa,36.0,65856.0,silver,black,r hollenshead auto sales inc,30000.0,30000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d41aa225592,pa,42.0,65394.0,green,beige,r hollenshead auto sales inc,30600.0,29300.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2009,Land Rover,LR2,HSE,SUV,automatic,salfr24n59h123060,pa,47.0,27166.0,gray,beige,r hollenshead auto sales inc,16550.0,17250.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13429a304600,az,37.0,83201.0,black,beige,chapman corporate wholesale,26700.0,26900.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salme15458a275091,pa,37.0,97563.0,white,tan,r hollenshead auto sales inc,17100.0,19500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2008,Land Rover,LR2,SE,SUV,automatic,salfs24n18h041815,ny,27.0,184275.0,gray,black,ge fleet services for itself/servicer,3075.0,2700.0,Thu Jan 15 2015 01:15:00 GMT-0800 (PST)
2008,Land Rover,LR2,HSE,SUV,automatic,salfr24n68h067659,pa,28.0,110546.0,gold,tan,bobby rahal volvo jaguar land rover,9025.0,7600.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
2008,Porsche,Boxster,S,Convertible,automatic,wp0cb29858u730356,pa,47.0,24097.0,orange,black,r hollenshead auto sales inc,28300.0,29250.0,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2008,Porsche,Cayman,Base,Coupe,manual,wp0aa298x8u760432,ca,35.0,51657.0,black,black,phillips auto brokerage,21500.0,20900.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2008,Porsche,Cayenne,GTS,SUV,manual,wp1ad29p48la73384,pa,4.0,35645.0,black,black,r hollenshead auto sales inc,29100.0,36000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p55la65165,il,29.0,118940.0,blue,black,tdaf remarketing,9975.0,10600.0,Tue Jan 27 2015 02:00:00 GMT-0800 (PST)
2005,Porsche,911,Turbo S,Coupe,manual,wp0ab29925s740320,pa,4.0,44003.0,black,black,r hollenshead auto sales inc,34500.0,36000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2004,Maserati,Coupe,Cambiocorsa,Coupe,automatic,zambc38a640011889,ca,2.0,95071.0,silver,black,ferrari & maserati of san diego,10550.0,11500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p04la69297,fl,35.0,126476.0,white,gray,east coast financial,8550.0,9100.0,Fri Jan 16 2015 01:45:00 GMT-0800 (PST)
2004,Porsche,Boxster,S Anniversary Edition,Convertible,manual,wp0cb29814u660784,oh,44.0,49188.0,black,black,international motor car company,16150.0,16900.0,Thu Jan 22 2015 02:05:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p54la65777,va,19.0,64911.0,burgundy,gray,consumer portfolio services,10200.0,7900.0,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2003,Land Rover,Freelander,SE,SUV,automatic,salny22283a225962,ma,41.0,62792.0,gray,black,hertz remarketing,2250.0,2100.0,Thu Jan 22 2015 10:30:00 GMT-0800 (PST)
2002,Porsche,Boxster,Base,Convertible,manual,wp0ca29852u623088,ca,36.0,94007.0,white,black,audi san diego,6675.0,5500.0,Wed Jan 21 2015 04:45:00 GMT-0800 (PST)
2001,Porsche,Boxster,S,Convertible,manual,wp0cb298x1u660780,fl,24.0,67894.0,black,gray,mercedes benz of tampa,8975.0,8200.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,HSE,SUV,automatic,salwr2wf1ea326598,nj,49.0,6558.0,white,gray,hatt auto sales llc,75000.0,72750.0,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2014,Porsche,Boxster,S,Convertible,manual,wp0cb2a88es140087,pa,47.0,2782.0,black,tan,r hollenshead auto sales inc,56700.0,56000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2013,Bentley,Continental GTC,Base,Convertible,automatic,scbgu3za0dc082738,pa,4.0,10128.0,gray,brown,r hollenshead auto sales inc,155000.0,130000.0,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2012,Maserati,GranTurismo,MC,Coupe,automatic,zam45mla5c0065098,ca,45.0,26531.0,white,black,fratelli investment group,78000.0,84000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d48aa319203,ca,37.0,80335.0,black,black,hornburg jaguar santa monica,32000.0,32000.0,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
2008,Bentley,Continental GTC,Base,Convertible,automatic,scbdr33w58c052620,ca,28.0,36158.0,blue,blue,ferrari of orange county,73000.0,70500.0,Wed Jan 28 2015 10:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13418a275203,ca,38.0,127163.0,black,gray,california dealers,16550.0,17750.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25408a146133,ca,46.0,67990.0,black,beige,richard j bartlett jr enterprises,20200.0,24500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29px8la47328,co,19.0,68057.0,silver,black,meridian remarketing,20700.0,14300.0,Wed Jan 28 2015 03:45:00 GMT-0800 (PST)
2007,Maserati,Quattroporte,Executive GT DuoSelect,Sedan,automatic,zamce39a770028461,ca,34.0,54946.0,black,black,hornburg jaguar santa monica,22500.0,23750.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
2006,Maserati,Quattroporte,Base,Sedan,automatic,zamce39a260026051,tx,43.0,39575.0,gray,tan,hopper motorplex inc,22400.0,21500.0,Wed Jan 14 2015 02:15:00 GMT-0800 (PST)
2006,Maserati,Quattroporte,Base,Sedan,automatic,zamce39a660026506,ca,39.0,20515.0,black,black,ferrari & maserati of san diego,22100.0,25000.0,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d40ca377070,pa,43.0,49526.0,blue,beige,r hollenshead auto sales inc,43200.0,42500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh2e49ba704597,pa,41.0,51771.0,black,black,r hollenshead auto sales inc,40300.0,39250.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13439a305013,pa,39.0,78476.0,blue,black,adcock brothers inc,27300.0,28000.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2008,Land Rover,LR2,SE,SUV,automatic,salfp24n48h012889,tx,2.0,204701.0,gray,black,texas direct auto,6250.0,3200.0,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
